bd_id,da_out,da_act
ABU084CT2001C,0.10,0.00
,0.00,0.00
ABU024MAA015A,15.23,0.00
AOK048TV1010A,0.00,0.00
AMS048TW1064A,5.00,0.00
AAW008Y62012A,0.00,0.00
AAW008Y62014A,5.00,0.00
AAW008Y62024A,0.00,0.00
AAW024MA6025A,0.00,0.00
AAW024MA6029D,0.00,0.00
AAW048TP1020C,0.00,0.00
AAW048TP1042C,0.00,0.00
AAW063NW4005A,0.00,0.00
ANV153XT9079A,0.00,0.00
ANV0086A1071A,0.00,0.00
ANV0086A1094A,0.00,0.00
AEU0086B1001A,0.00,0.00
ENG,0.00,0.00
AAB008YQ3004A,0.00,0.00
AAB024MAA008A,0.00,0.00
AAB024MAA010A,0.00,0.00
AAB066TN1001A,0.00,0.00
AAB096EL1017A,0.00,0.00
AYZ096EI1002A,0.00,0.00
