code_flag,gw_part_no,roll_length
O,1091A08T41,1207.880
A,1091A07C21,0.000
O,1091G08PA1,258.114
O,1091A06T41,1899.274
O,1091A08T41,2119.975
O,1091G07PA4,855.183
O,1091A07C21,2103.282
O,1091G08PA4,1000.000
O,1091G08PA4,988.736
O,1091A08T41,2762.016
O,1091A07T21,1334.499
O,1091A07T21,2002.139
O,1091A08T41,1510.048
O,1091A07T21,364.958
O,1091A06T21,179.296
O,1091G08PA1,355.530
O,1091A08T41,885.449
O,1091A07T41,926.443
O,1091A06T21,365.874
O,1091A06T21,542.710
O,1091A07T21,2556.220
F,1091A09C41,6.945
O,1091A07C41,1731.343
O,1091A06T21,1835.909
O,1091A07T21,2192.701
F,1091A07T21,33.579
O,1091A08T41,1066.632
O,1091A07T21,2506.465
O,1091G08PA1,343.625
O,1091A07C41,1457.384
O,1091A08T41,817.203
O,1091A08T41,955.445
O,1091A06T21,194.777
R,1091A07C21,191.855
O,1091A06T41,1960.793
O,1091A06T21,766.970
F,1091G07PA4,2.630
O,1091A07T21,2008.651
O,1091A06C41,1940.385
R,1091A09C41,929.464
O,1091A06T21,1569.870
O,1091A06T21,185.781
O,1091G08PA1,471.133
O,1091A08T41,388.137
O,1091A07T21,1664.286
O,1091A06T21,441.497
O,1091A07T21,2609.669
O,1091A08T41,261.568
O,1091A07C41,1837.976
O,1091A08T41,953.660
O,1091A07T21,1028.909
O,1091A07T21,2578.021
O,1091A06T21,318.334
O,1091A06T21,1807.709
O,1091A07T21,2551.892
O,1091G08PA4,915.278
O,1091A06T21,1401.855
O,1091A07T21,1178.003
O,1091A06T41,1003.283
O,1091A07C41,785.723
O,1091A06T21,198.469
O,1091A06T41,2442.912
O,1091A06T21,1699.305
O,1091G08PA1,858.942
F,1091A07T21,27.544
O,1091A07T41,2013.184
O,1091A06T21,746.978
O,1091A08T41,2942.581
O,1091A08C41,1457.588
O,1091A07C21,1610.202
O,1091A06C41,2657.902
O,1091A07T21,1613.569
O,1091A08T41,440.459
O,1091A07T21,2114.551
O,1091A06T21,279.356
O,1091A07T21,1045.761
F,1091A07T21,22.359
F,1091G08PA1,0.000
