ENTITY,MODEL,STATUS,LOT#,OPER,PRODUCT,BOND ID,OUTPLAN,IN TIME,CUST,PIN_PKG,WIP,PM,Lot Part Id,Lot Urgent Code,Last Wip Lot,Last Pin Package,Last Cust,Last bd id,Last Part ID,G.UPH,wip_outplan_time
BBC01,MAXUM-PLUS,RUNNING,R02MSGT02,2200,096ECMS003,AMS096EC1002A,22-01-14 22:14,22-01-14 01:58,MTI,FBGA-96UEC,5600,01/29/2022 MP,,,R02MSGL02,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,2022-01-14 22:14:10
BBC02,MAXUM-PLUS,WAIT-REPAIR,R02MSGP04,2200,096ECMS003,AMS096EC1002A,22-01-14 15:49:48,22-01-14 15:32,MTI,FBGA-96UEC,5542,01/30/2022 MP,,,R02MSGB04,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,2022-01-14 15:49:48
BBC03,MAXUM-PLUS,RUNNING,R02MSGQ02,2200,096ECMS003,AMS096EC1002A,22-01-14 22:03,22-01-14 01:58,MTI,FBGA-96UEC,5549,01/31/2022 MP,1091A06T41,,R02MSGC06,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,2022-01-14 22:03:48
BBC04,MAXUM-PLUS,RUNNING,R02MSGY03,2200,096ECMS003,AMS096EC1002A,22-01-15 11:46,22-01-14 15:30,MTI,FBGA-96UEC,5600,,1091A06T41,,R02MSGW04,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,2022-01-15 11:46:11
BBC05,MAXUM-PLUS,RUNNING,R02MSGR06,2200,096ECMS003,AMS096EC1002A,22-01-14 22:55,22-01-14 02:56,MTI,FBGA-96UEC,5520,,1091A06T41,,R02MSGL04,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,2022-01-14 22:55:28
BBC06,MAXUM-PLUS,RUNNING,R02MSGT01,2200,096ECMS003,AMS096EC1002A,22-01-14 17:47,22-01-13 21:31,MTI,FBGA-96UEC,5600,,,,R02MSGF03,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,2022-01-14 17:47:39
BBC07,MAXUM-PLUS,RUNNING,R02MSCI03,2200,078EPMS004,AMS078EP1001A,22-01-15 01:40,22-01-13 23:13,MTI,FBGA-78UEP,5920,,,,R02MSAX02,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,223.8319,2022-01-15 01:40:45
BBC08,MAXUM-PLUS,RUNNING,R02MSCW03,2200,078EPMS004,AMS078EP1001A,22-01-15 01:00,22-01-13 23:15,MTI,FBGA-78UEP,5764,,,,R02MSAR03,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,223.8319,2022-01-15 01:00:28
BBC09,MAXUM-PLUS,RUNNING,R02MSCY01,2200,078EPMS004,AMS078EP1001A,22-01-15 08:37,22-01-14 06:10,MTI,FBGA-78UEP,5920,,1091A06T21,,R02MSB301,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,223.8319,2022-01-15 08:37:27
BBC10,MAXUM-PLUS,RUNNING,P53MSJZ01,2200,078EPMS004,AMS078EP1001A,22-01-15 08:19,22-01-14 06:13,MTI,FBGA-78UEP,5839,,1091A06T21,,R02MSAN02,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,223.8319,2022-01-15 08:19:12
BBC11,MAXUM-PLUS,WAIT-SETUP,R02MSGT06,2200,096ECMS003,AMS096EC1002A,22-01-14 23:16:51,22-01-14 15:36,MTI,FBGA-96UEC,2130,,,,R02MSGV06,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,2022-01-14 23:16:51
BBC12,MAXUM-PLUS,RUNNING,R02MSGT05,2200,096ECMS003,AMS096EC1002A,22-01-15 06:39,22-01-14 10:35,MTI,FBGA-96UEC,5542,,,,R02MSGV05,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,2022-01-15 06:39:04
BBC13,MAXUM-PLUS,RUNNING,R02MSGY04,2200,096ECMS003,AMS096EC1002A,22-01-15 08:04,22-01-14 11:48,MTI,FBGA-96UEC,5600,,1091A06T41,,R02MSGR01,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,2022-01-15 08:04:49
BBC14,MAXUM-PLUS,RUNNING,R02MSGP07,2200,096ECMS003,AMS096EC1002A,22-01-15 08:04,22-01-14 11:40,MTI,FBGA-96UEC,5637,,,,R02MSGV02,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,2022-01-15 08:04:21
BBC15,MAXUM-PLUS,RUNNING,R02MSCU01,2200,078EPMS004,AMS078EP1001A,22-01-15 08:55,22-01-14 06:17,MTI,FBGA-78UEP,5960,,1091A06T21,,R02MSAM02,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,223.8319,2022-01-15 08:55:30
BBC16,MAXUM-PLUS,RUNNING,R03MSJT01,2200,078ENMS009,AMS078EN1001A,22-01-15 03:06,22-01-14 12:38,MTI,FBGA-78UEN,3600,,,,R03MSBC01,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,2022-01-15 03:06:14
BBC17,MAXUM-PLUS,PM,R03MSJT02,2200,078ENMS009,AMS078EN1001A,22-01-14 18:34,22-01-14 14:34,MTI,FBGA-78UEN,3600,01/14/2022 MP,,,R03MSB804,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,2022-01-15 03:07:22
BBC18,MAXUM-PLUS,RUNNING,R02MSGT03,2200,096ECMS003,AMS096EC1002A,22-01-14 23:04,22-01-14 02:53,MTI,FBGA-96UEC,5577,01/15/2022 MP,,,R02MSGF06,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,2022-01-14 23:04:45
BBC19,MAXUM-PLUS,RUNNING,R03MSBA05,2200,078ENMS009,AMS078EN1001A,22-01-14 17:16,22-01-14 02:54,MTI,FBGA-78UEN,3577,01/16/2022 MP,1091A06T21,,R03MSAY05,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,2022-01-14 17:16:31
BBC20,MAXUM-PLUS,RUNNING,R03MSB704,2200,078ENMS009,AMS078EN1001A,22-01-14 13:57,22-01-13 23:34,MTI,FBGA-78UEN,3580,01/17/2022 MP,1091A06T21,,R03MSAT02,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,2022-01-14 13:57:14
BBC21,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-01-14 13:51,,,,01/18/2022 MP,,,R03MSBA01,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,
BBC22,MAXUM-PLUS,RUNNING,R03MSAW07,2200,078ENMS009,AMS078EN1001A,22-01-15 02:59,22-01-14 12:41,MTI,FBGA-78UEN,3560,01/19/2022 MP,1091A06T21,,R03MSB703,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,2022-01-15 02:59:14
BBC23,MAXUM-PLUS,RUNNING,R03MSAW06,2200,078ENMS009,AMS078EN1001A,22-01-15 03:00,22-01-14 12:42,MTI,FBGA-78UEN,3560,01/20/2022 MP,1091A06T21,,R03MSBA02,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,2022-01-15 03:00:28
BBC24,MAXUM-PLUS,RUNNING,R03MSAV03,2200,078ENMS009,AMS078EN1001A,22-01-14 17:22,22-01-14 02:55,MTI,FBGA-78UEN,3600,01/21/2022 MP,1091A06T21,,R03MSBB01,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,2022-01-14 17:22:45
BBC25,MAXUM-PLUS,RUNNING,R03MSAV01,2200,078ENMS009,AMS078EN1001A,22-01-14 13:44,22-01-13 23:19,MTI,FBGA-78UEN,3588,01/23/2022 MP,1091A06T21,,R03MSAV01,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,
BBC26,MAXUM-PLUS,RUNNING,R03MSAW02,2200,078ENMS009,AMS078EN1001A,22-01-14 17:22,22-01-14 02:59,MTI,FBGA-78UEN,3580,01/23/2022 MP,1091A06T21,,R03MSB805,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,2022-01-14 17:22:06
BBC27,MAXUM-PLUS,RUNNING,R02MSA804,2200,078EPMS004,AMS078EP1001A,22-01-14 21:55,22-01-13 23:27,MTI,FBGA-78UEP,5025,01/24/2022 MP,1091A06T21,,R02MSAZ01,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,223.8319,2022-01-14 21:55:44
BBC28,MAXUM-PLUS,RUNNING,R03MSB304,2200,078ENMS009,AMS078EN1001A,22-01-15 02:59,22-01-14 12:44,MTI,FBGA-78UEN,3546,01/25/2022 MP,1091A06T21,,R03MSAY01,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,2022-01-15 02:59:13
BBC29,MAXUM-PLUS,RUNNING,R03MSAV04,2200,078ENMS009,AMS078EN1001A,22-01-14 17:27,22-01-14 03:00,MTI,FBGA-78UEN,3600,01/26/2022 MP,1091A06T21,,R03MSBB02,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,2022-01-14 17:27:37
BBC30,MAXUM-PLUS,IDLE,,,,AMS078EP1001A,,22-01-14 03:38,,,,01/27/2022 MP,,,R02MSB202,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,223.8319,
BBC31,MAXUM-PLUS,RUNNING,R03MSB303,2200,078ENMS009,AMS078EN1001A,22-01-15 03:03,22-01-14 12:50,MTI,FBGA-78UEN,3540,01/28/2022 MP,1091A06T21,,R03MSAX04,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,2022-01-15 03:03:43
BBC32,MAXUM-PLUS,RUNNING,R03MSAW09,2200,078ENMS009,AMS078EN1001A,22-01-15 00:22,22-01-14 15:37,MTI,FBGA-78UEN,2168,01/29/2022 MP,1091A06T21,,R03MSAW01,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,2022-01-15 00:22:33
BBC33,MAXUM-PLUS,RUNNING,R03MSK302,2200,078ENMS009,AMS078EN1001A,22-01-15 05:57,22-01-14 15:35,MTI,FBGA-78UEN,3574,01/30/2022 MP,,,R03MSBC02,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,2022-01-15 05:57:10
BBC34,MAXUM-PLUS,RUNNING,R03MSBE03,2200,078ENMS009,AMS078EN1001A,22-01-14 18:39,22-01-14 04:17,MTI,FBGA-78UEN,3580,,1091A06T21,,R03MSAX01,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,2022-01-14 18:39:58
BBC35,MAXUM-PLUS,RUNNING,R03MSBA08,2200,078ENMS009,AMS078EN1001A,22-01-14 17:56,22-01-14 06:29,MTI,FBGA-78UEN,2843,,1091A06T21,,R03MSBB05,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,2022-01-14 17:56:11
BBC36,MAXUM-PLUS,RUNNING,R02MSCZ04,2200,078EPMS004,AMS078EP1001A,22-01-15 09:13,22-01-14 13:53,MTI,FBGA-78UEP,4320,,1091A06T21,,R02MSAP04,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,223.8319,2022-01-15 09:13:00
BBC37,MAXUM-PLUS,RUNNING,R02MSD301,2200,078EPMS004,AMS078EP1001A,22-01-15 15:44,22-01-14 13:54,MTI,FBGA-78UEP,5784,,,,R02MSAM03,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,223.8319,2022-01-15 15:44:45
BBC38,MAXUM-PLUS,RUNNING,R02MSCM04,2200,078EPMS004,AMS078EP1001A,22-01-14 15:05,22-01-14 00:13,MTI,FBGA-78UEP,3319,,1091A06T21,,R02MSAQ02,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,223.8319,2022-01-14 15:05:18
BBC39,MAXUM-PLUS,RUNNING,R03MSK301,2200,078ENMS009,AMS078EN1001A,22-01-15 05:44,22-01-14 15:34,MTI,FBGA-78UEN,3528,,,,R03MSBB03,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,2022-01-15 05:44:29
BBC40,MAXUM-PLUS,IN-REPAIR,R02MSCT03,2200,078EPMS004,AMS078EP1001A,22-01-15 06:50:42,22-01-14 15:20,MTI,FBGA-78UEP,5858,,,,R02MSAU03,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,223.8319,2022-01-15 06:50:42
BBC41,MAXUM-PLUS,RUNNING,R03MSBA07,2200,078ENMS009,AMS078EN1001A,22-01-14 20:36,22-01-14 06:31,MTI,FBGA-78UEN,3508,,1091A06T21,,R03MSAY02,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,2022-01-14 20:36:58
BBC42,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-01-14 05:55,,,,,,,R03MSBB06,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,
BBC43,MAXUM-PLUS,RUNNING,R03MSBA06,2200,078ENMS009,AMS078EN1001A,22-01-14 17:25,22-01-14 03:17,MTI,FBGA-78UEN,3520,,1091A06T21,,R03MSB801,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,2022-01-14 17:25:31
BBC44,MAXUM-PLUS,RUNNING,R03MSBB07,2200,078ENMS009,AMS078EN1001A,22-01-14 06:31,22-01-13 16:09,MTI,FBGA-78UEN,3580,,1091A06T21,,P53MSN802,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,2022-01-14 06:31:53
BBC45,MAXUM-PLUS,RUNNING,R03MSBC07,2200,078ENMS009,AMS078EN1001A,22-01-14 17:40,22-01-14 03:12,MTI,FBGA-78UEN,3600,,1091A06T21,,R03MSAU02,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,2022-01-14 17:40:17
BBC46,MAXUM-PLUS,IDLE,,,,AMS078EP1001A,,22-01-14 11:14,,,,,,,R02MSAS03,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,223.8319,
BBC47,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-01-14 14:35,,,,01/14/2022 SP,,,R03MSB501,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,
BBC48,MAXUM-PLUS,RUNNING,R03MSBE04,2200,078ENMS009,AMS078EN1001A,22-01-14 18:44,22-01-14 04:18,MTI,FBGA-78UEN,3596,01/15/2022 SP,1091A06T21,,R03MSBB04,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,2022-01-14 18:44:39
BBC49,MAXUM-PLUS,IDLE,,,,AMS078EP1001A,,22-01-14 05:45,,,,01/16/2022 SP,,,R02MSAS04,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,223.8319,
BBC50,MAXUM-PLUS,RUNNING,R03MSBC08,2200,078ENMS009,AMS078EN1001A,22-01-14 17:32,22-01-14 03:05,MTI,FBGA-78UEN,3600,01/17/2022 SP,1091A06T21,,R03MSB802,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,2022-01-14 17:32:41
BBC51,MAXUM-PLUS,RUNNING,R03MSAV06,2200,078ENMS009,AMS078EN1001A,22-01-14 20:55,22-01-14 06:28,MTI,FBGA-78UEN,3600,01/18/2022 SP,1091A06T21,,R03MSB705,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,2022-01-14 20:55:43
BBC52,MAXUM-PLUS,RUNNING,R03MSBE01,2200,078ENMS009,AMS078EN1001A,22-01-14 17:33,22-01-14 03:10,MTI,FBGA-78UEN,3580,01/19/2022 SP,1091A06T21,,R03MSAX03,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,2022-01-14 17:33:07
BBC53,MAXUM-PLUS,RUNNING,R02MSGS04,2200,096ECMS003,AMS096EC1002A,22-01-15 02:12,22-01-14 06:08,MTI,FBGA-96UEC,5545,01/20/2022 SP,1091A06T41,,R02MSGG01,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,2022-01-15 02:12:56
BBC54,MAXUM-PLUS,RUNNING,R02MSGU07,2200,096ECMS003,AMS096EC1002A,22-01-14 16:01,22-01-13 19:45,MTI,FBGA-96UEC,5600,01/21/2022 SP,1091A06T41,,R02MSGN03,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,2022-01-14 16:01:40
BBC55,MAXUM-PLUS,RUNNING,R02MSGS02,2200,096ECMS003,AMS096EC1002A,22-01-14 23:18,22-01-14 03:02,MTI,FBGA-96UEC,5600,01/24/2022 SP,1091A06T41,,R02MSGL01,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,2022-01-14 23:18:03
BBC56,MAXUM-PLUS,RUNNING,R03MSAV05,2200,078ENMS009,AMS078EN1001A,22-01-14 21:00,22-01-14 06:33,MTI,FBGA-78UEN,3600,01/23/2022 SP,1091A06T21,,R03MSB803,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,2022-01-14 21:00:39
BBC57,MAXUM-PLUS,RUNNING,R03MSAW03,2200,078ENMS009,AMS078EN1001A,22-01-14 17:30,22-01-14 03:08,MTI,FBGA-78UEN,3580,01/24/2022 SP,1091A06T21,,R03MSAX02,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,2022-01-14 17:30:56
BBC58,MAXUM-PLUS,IDLE,,,,AMS078EN1001A,,22-01-14 10:42,,,,01/25/2022 SP,,,R03MSB502,FBGA-78UEN,MTI,AMS078EN1001A,1091A06T21,248.977,
BBC59,MAXUM-PLUS,RUNNING,R02MSGP01,2200,096ECMS003,AMS096EC1002A,22-01-14 15:55,22-01-13 19:48,MTI,FBGA-96UEC,5560,01/26/2022 SP,,,R02MSGG04,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,2022-01-14 15:55:29
BBC60,MAXUM-PLUS,RUNNING,R02MSGR05,2200,096ECMS003,AMS096EC1002A,22-01-14 17:48,22-01-13 21:33,MTI,FBGA-96UEC,5598,01/27/2022 SP,1091A06T41,,R02MSGN07,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,2022-01-14 17:48:43
BBD01,MAXUM-PLUS,RUNNING,R02MSGZ01,2200,096ECMS003,AMS096EC1002A,22-01-15 10:35,22-01-14 14:51,MTI,FBGA-96UEC,5452,,1091A06T41,,R02MSGW03,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,2022-01-15 10:35:20
BBD02,MAXUM-PLUS,RUNNING,R02MSA803,2200,078EPMS004,AMS078EP1001A,22-01-14 18:09,22-01-13 16:39,MTI,FBGA-78UEP,5708,,1091A06T21,,R02MSAW01,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,223.8319,2022-01-14 18:09:46
BBD03,MAXUM-PLUS,RUNNING,R02MSGS06,2200,096ECMS003,AMS096EC1002A,22-01-15 08:15,22-01-14 12:08,MTI,FBGA-96UEC,5560,,1091A06T41,,R02MSH702,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,2022-01-15 08:15:26
BBD09,MAXUM-PLUS,RUNNING,R03MSHZ02,2200,096ECMS010,AMS096EC3001B,22-01-15 04:20,22-01-14 06:53,MTI,FBGA-96UEC,5600,,1091A06T21,,R02MSHS06,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,261.1095,2022-01-15 04:20:41
BBD10,MAXUM-PLUS,RUNNING,R02ASEE01,2200,008FGAS005,AAS008FG1010A,22-01-14 18:09,22-01-14 08:27,EliteMT,SOP-8G,10080,,1091G08PA4,,R02ASEC11,SOP-8G,EliteMT,AAS008FG1010A,1091G08PA4,1039.9078,2022-01-14 18:09:18
BBD11,MAXUM-PLUS,RUNNING,R02MSGQ04,2200,096ECMS003,AMS096EC1002A,22-01-14 22:25,22-01-14 02:09,MTI,FBGA-96UEC,5600,,1091A06T41,,R02MSGF07,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,2022-01-14 22:25:28
BBD12,MAXUM-PLUS,RUNNING,R02MSCJ03,2200,078EPMS004,AMS078EP1001A,22-01-15 00:42,22-01-13 22:38,MTI,FBGA-78UEP,5836,,1091A06T21,,R02MSB103,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,223.8319,2022-01-15 00:42:52
BBD13,MAXUM-PLUS,RUNNING,R02MSH205,2200,096ECMS003,AMS096EC1002A,22-01-15 10:56,22-01-14 14:45,MTI,FBGA-96UEC,5577,,1091A06T41,,R02MSGR04,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,2022-01-15 10:56:42
BBD14,MAXUM-PLUS,RUNNING,R03BWAF06,2200,036ABBW009,ABW036AB1004A,22-01-14 23:01,22-01-14 10:30,AKM,QFN-36AB1,3200,01/14/2022 SP,,,R02BWC921,QFN-36AB1,AKM,ABW036AB1004A,1091A07C41,255.4947,2022-01-14 23:01:40
BBD15,MAXUM-PLUS,RUNNING,R02MSGQ01,2200,096ECMS003,AMS096EC1002A,22-01-14 22:14,22-01-14 02:01,MTI,FBGA-96UEC,5583,01/15/2022 SP,1091A06T41,,R02MSGL05,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,2022-01-14 22:14:07
BBD16,MAXUM-PLUS,RUNNING,R02MSGT04,2200,096ECMS003,AMS096EC1002A,22-01-15 01:56,22-01-14 05:49,MTI,FBGA-96UEC,5560,01/16/2022 SP,,,R02MSEE01,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,2022-01-15 01:56:32
BBD17,MAXUM-PLUS,RUNNING,R02MSCK02,2200,078EPMS004,AMS078EP1001A,22-01-15 08:00,22-01-14 05:47,MTI,FBGA-78UEP,5865,01/17/2022 SP,,,R02MSAS02,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,223.8319,2022-01-15 08:00:01
BBD20,MAXUM-PLUS,RUNNING,R02MSCT02,2200,078EPMS004,AMS078EP1001A,22-01-14 18:59,22-01-13 16:56,MTI,FBGA-78UEP,5831,01/18/2022 SP,,,R02MSAV02,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,223.8319,2022-01-14 18:59:51
BBD21,MAXUM-PLUS,RUNNING,R02MSGY05,2200,096ECMS003,AMS096EC1002A,22-01-15 11:03,22-01-14 14:47,MTI,FBGA-96UEC,5600,01/19/2022 SP,1091A06T41,,R02MSGU03,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,2022-01-15 11:03:19
BBD22,MAXUM-PLUS,RUNNING,R03MSI205,2200,096ECMS010,AMS096EC3001B,22-01-15 08:18,22-01-14 11:20,MTI,FBGA-96UEC,5478,01/20/2022 SP,1091A06T21,,R02MSHV07,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,261.1095,2022-01-15 08:18:58
BBD23,MAXUM-PLUS,RUNNING,R03BWAF04,2200,036ABBW009,ABW036AB1004A,22-01-14 23:04,22-01-14 10:32,AKM,QFN-36AB1,3200,01/21/2022 SP,,,R02BWC925,QFN-36AB1,AKM,ABW036AB1004A,1091A07C41,255.4947,2022-01-14 23:04:16
BBD24,MAXUM-PLUS,RUNNING,R03BWAF05,2200,036ABBW009,ABW036AB1004A,22-01-14 23:06,22-01-14 10:35,AKM,QFN-36AB1,3200,01/23/2022 SP,,,R02BWC922,QFN-36AB1,AKM,ABW036AB1004A,1091A07C41,255.4947,2022-01-14 23:06:43
BBD35,MAXUM-PLUS,RUNNING,R03MSI606,2200,096ECMS010,AMS096EC3001B,22-01-14 18:51,22-01-13 21:33,MTI,FBGA-96UEC,5560,01/23/2022 SP,,,R02MSHU07,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,261.1095,2022-01-14 18:51:10
BBD36,MAXUM-PLUS,RUNNING,R03BWAF03,2200,036ABBW009,ABW036AB1004A,22-01-14 14:40,22-01-14 02:08,AKM,QFN-36AB1,3200,01/24/2022 SP,,,R02BWC919,QFN-36AB1,AKM,ABW036AB1004A,1091A07C41,255.4947,2022-01-14 14:40:27
BBD37,MAXUM-PLUS,RUNNING,R03BWAF01,2200,036ABBW009,ABW036AB1004A,22-01-14 15:20,22-01-14 02:49,AKM,QFN-36AB1,3200,01/25/2022 SP,,,R02BWC920,QFN-36AB1,AKM,ABW036AB1004A,1091A07C41,255.4947,2022-01-14 15:20:31
BBD38,MAXUM-PLUS,RUNNING,R02MSGS05,2200,096ECMS003,AMS096EC1002A,22-01-15 05:07,22-01-14 09:00,MTI,FBGA-96UEC,5560,01/26/2022 SP,1091A06T41,,R02MSGR07,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,2022-01-15 05:07:27
BBD39,MAXUM-PLUS,RUNNING,R03BWAE03,2200,036ABBW009,ABW036AB1004A,22-01-14 23:21,22-01-14 10:50,AKM,QFN-36AB1,3200,01/27/2022 SP,1091A07C41,,R02BWC923,QFN-36AB1,AKM,ABW036AB1004A,1091A07C41,255.4947,2022-01-14 23:21:59
BBD40,MAXUM-PLUS,RUNNING,R02MSCY03,2200,078EPMS004,AMS078EP1001A,22-01-15 16:17,22-01-14 13:56,MTI,FBGA-78UEP,5900,01/28/2022 SP,1091A06T21,,R02MSCJ01,FBGA-78UEP,MTI,AMS078EP1001A,1091A06T21,223.8319,2022-01-15 16:17:55
BBD41,MAXUM-PLUS,WAIT-REPAIR,R02ASCZ02,2200,008FGAS023,AAS008FG1011A,22-01-14 20:15:28,22-01-14 15:03,EliteMT,SOP-8G,7817,01/29/2022 SP,,,R02ASD315,SOP-8G,EliteMT,AAS008FG1011A,1091G08PA4,1010.7121,2022-01-14 20:15:28
BBD42,MAXUM-PLUS,RUNNING,R02MSH603,2200,096ECMS003,AMS096EC1002A,22-01-15 05:18,22-01-14 09:02,MTI,FBGA-96UEC,5600,01/30/2022 SP,1091A06T41,,R02MSGH05,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,2022-01-15 05:18:23
BBD43,MAXUM-PLUS,RUNNING,R02MSGY02,2200,096ECMS003,AMS096EC1002A,22-01-15 05:23,22-01-14 09:08,MTI,FBGA-96UEC,5596,01/31/2022 SP,1091A06T41,,R02MSGW01,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,2022-01-15 05:23:39
BBD44,MAXUM-PLUS,RUNNING,R02MSH204,2200,096ECMS003,AMS096EC1002A,22-01-15 05:13,22-01-14 09:11,MTI,FBGA-96UEC,5537,,1091A06T41,,R02MSGU05,FBGA-96UEC,MTI,AMS096EC1002A,1091A06T41,276.3423,2022-01-15 05:13:53
BBD48,MAXUM-PLUS,RUNNING,R02ASD303,2200,008FGAS014,AAS008FG1011A,22-01-14 22:01,22-01-14 12:03,EliteMT,SOP-8G,10080,,1091G08PA4,,R02ASD313,SOP-8G,EliteMT,AAS008FG1011A,1091G08PA4,1010.7121,2022-01-14 22:01:53
BBD49,MAXUM-PLUS,RUNNING,R03MSI307,2200,096ECMS010,AMS096EC3001B,22-01-14 23:24,22-01-14 01:57,MTI,FBGA-96UEC,5600,,1091A06T21,,R02MSHS04,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,261.1095,2022-01-14 23:24:46
BBD50,MAXUM-PLUS,RUNNING,R03MSI303,2200,096ECMS010,AMS096EC3001B,22-01-14 21:12,22-01-13 23:45,MTI,FBGA-96UEC,5600,,1091A06T21,,R02MSHW07,FBGA-96UEC,MTI,AMS096EC3001B,1091A06T21,261.1095,2022-01-14 21:12:37
BBD51,MAXUM-PLUS,RUNNING,R02ASEE08,2200,008FGAS005,AAS008FG1010A,22-01-14 22:59,22-01-14 13:18,EliteMT,SOP-8G,10080,,1091G08PA4,,R02ASEC09,SOP-8G,EliteMT,AAS008FG1010A,1091G08PA4,1039.9078,2022-01-14 22:59:39
