route,wlot_lot_number,wlot_crt_dat_al_1,pin_package,wlot_prod,wlot_qty_1,wlot_qty_2,wlot_oper,wlot_hold,wlot_mvin_perfmd,bd_id,urgent_code,sub_lot,wb_location,automotive,package_id,CR,super_hot_run_code,last_WB_entity
BGADAE01,PE2BUC903,ChipMOS,MAT,0008WDAE001,1961,0,5070,N,N,,,3,,,EPOXY-MAT,0.0,N,
BGADAE01,PE2BUCF04,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,N,,,13,,,EPOXY-MAT,0.0,N,
BGADAE01,PE2BUCF08,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,N,,,13,,,EPOXY-MAT,0.0,N,
BGADAE01,PE2BUCF12,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,N,,,13,,,EPOXY-MAT,0.0,N,
BGADAE01,PE2BUCG03,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,N,,,8,,,EPOXY-MAT,0.0,N,
BGADAE01,PE2BUCG07,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,N,,,8,,,EPOXY-MAT,0.0,N,
BGADAE01,PE2BUCX02,ChipMOS,MAT,0008WDAE001,4160,0,5070,N,N,,,3,,,EPOXY-MAT,0.0,N,
BGADAE01,PE2BUCY03,ChipMOS,MAT,0008WDAE001,1842,0,5070,N,N,,,3,,,EPOXY-MAT,0.0,N,
BGADAE01,PE2CDAZ01,ChipMOS,MAT,0008WDAE001,6240,0,5070,N,N,,,5,,,EPOXY-MAT,0.0,N,
BGADAE01,PE2CDAZ05,ChipMOS,MAT,0008WDAE001,1200,0,5070,N,N,,,5,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3ABA104,ChipMOS,MAT,0008WDAE001,12320,0,5070,N,N,,,5,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3ABB901,ChipMOS,MAT,0008WDAE001,8640,0,5070,N,N,,ER,2,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3ABC201,ChipMOS,MAT,0008WDAE001,12320,0,5070,N,N,,,12,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3ABC205,ChipMOS,MAT,0008WDAE001,12320,0,5070,N,N,,,12,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3ABC209,ChipMOS,MAT,0008WDAE001,12320,0,5070,N,N,,,12,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3ABCT01,ChipMOS,MAT,0008WDAE001,12320,0,5070,N,N,,,2,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3ABCU03,ChipMOS,MAT,0008WDAE001,2722,0,5070,N,N,,,3,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3ABI102,ChipMOS,MAT,0008WDAE001,12320,0,5070,N,N,,,5,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3ABI201,ChipMOS,MAT,0008WDAE001,12320,0,5070,N,N,,,5,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3ABI205,ChipMOS,MAT,0008WDAE001,10231,0,5070,N,N,,,5,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3ABI304,ChipMOS,MAT,0008WDAE001,8640,0,5070,N,N,,,7,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3AWAI01,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,N,,,5,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3AWAI05,ChipMOS,MAT,0008WDAE001,3109,0,5070,N,N,,,5,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3AWAJ04,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,N,,,5,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3AWAM01,ChipMOS,MAT,0008WDAE001,2028,0,5070,N,N,,,1,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3AWAN04,ChipMOS,MAT,0008WDAE001,3650,0,5070,N,N,,,4,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3AWBD02,ChipMOS,MAT,0008WDAE001,8640,0,5070,N,N,,,11,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3AWBD06,ChipMOS,MAT,0008WDAE001,8640,0,5070,N,N,,,11,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3AWBD10,ChipMOS,MAT,0008WDAE001,8640,0,5070,N,N,,,11,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3AWC903,ChipMOS,MAT,0008WDAE001,2681,0,5070,N,N,,,3,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3AWCR02,ChipMOS,MAT,0008WDAE001,534,0,5070,N,N,,,2,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3AWCS04,ChipMOS,MAT,0008WDAE001,3896,0,5070,N,N,,,4,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3AWCU03,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,N,,,4,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3AWCV03,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,N,,,5,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3AWD202,ChipMOS,MAT,0008WDAE001,8640,0,5070,N,N,,,8,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3AWD206,ChipMOS,MAT,0008WDAE001,8640,0,5070,N,N,,,8,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3BUA701,ChipMOS,MAT,0008WDAE001,4111,0,5070,N,N,,,1,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3BUA902,ChipMOS,MAT,0008WDAE001,75,0,5070,N,N,,,2,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3BUAD03,ChipMOS,MAT,0008WDAE001,4160,0,5070,N,N,,,4,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3BUAE03,ChipMOS,MAT,0008WDAE001,4059,0,5070,N,N,,,3,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3BUAS01,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,N,,,2,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3BUAT03,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,N,,,21,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3BUAT07,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,N,,,21,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3BUAT11,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,N,,,21,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3BUAT15,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,N,,,21,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3BUAT19,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,N,,,21,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3BUAY02,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,N,,,3,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3BUB502,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,N,,,13,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3BUB506,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,N,,,13,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3BUB804,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,N,,,10,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3BUB808,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,N,,,10,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3BUB510,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,N,,,13,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3BUB601,ChipMOS,MAT,0008WDAE001,1920,0,5070,N,N,,,6,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3BUB605,ChipMOS,MAT,0008WDAE001,1920,0,5070,N,N,,,6,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3BUB703,ChipMOS,MAT,0008WDAE001,1065,0,5070,N,N,,,3,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3BUB902,ChipMOS,MAT,0008WDAE001,763,0,5070,N,N,,,2,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3BUBR04,ChipMOS,MAT,0008WDAE001,4800,0,5070,N,N,,,9,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3BUBR08,ChipMOS,MAT,0008WDAE001,4800,0,5070,N,N,,,9,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3BUBU01,ChipMOS,MAT,0008WDAE001,4160,0,5070,N,N,,,7,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3BUBU05,ChipMOS,MAT,0008WDAE001,4160,0,5070,N,N,,,7,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3CDAE02,ChipMOS,MAT,0008WDAE001,6240,0,5070,N,N,,,3,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3CDAF03,ChipMOS,MAT,0008WDAE001,6240,0,5070,N,N,,,5,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3CDAY02,ChipMOS,MAT,0008WDAE001,6240,0,5070,N,N,,,5,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3CDAZ01,ChipMOS,MAT,0008WDAE001,6240,0,5070,N,N,,,6,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3CDAZ05,ChipMOS,MAT,0008WDAE001,6240,0,5070,N,N,,,6,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3CDB103,ChipMOS,MAT,0008WDAE001,6240,0,5070,N,N,,,6,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3VGBN04,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,N,,,7,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3VGBP01,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,N,,,12,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3VGBP05,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,N,,,12,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3VGBP09,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,N,,,12,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3VGBQ01,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,N,,,2,,,EPOXY-MAT,0.0,N,
BGADAE01,PE3VGBS02,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,N,,,3,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4ABA103,ChipMOS,MAT,0008WDAE001,5760,0,5070,N,N,,,8,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4ABA107,ChipMOS,MAT,0008WDAE001,5760,0,5070,N,N,,,8,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4ABA203,ChipMOS,MAT,0008WDAE001,5760,0,5070,N,N,,,7,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4ABA207,ChipMOS,MAT,0008WDAE001,4565,0,5070,N,N,,,7,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4ABFG04,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,N,,,6,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4ABFH02,ChipMOS,MAT,0008WDAE001,8640,0,5070,N,N,,,4,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4ABFL02,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,N,,,6,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4ABFL06,ChipMOS,MAT,0008WDAE001,3844,0,5070,N,N,,,6,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4ABFM04,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,N,,,6,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4ABFN02,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,N,,,3,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4ABFP03,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,N,,,6,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4ABFX01,ChipMOS,MAT,0008WDAE001,4667,0,5070,N,N,,,1,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4ABH702,ChipMOS,MAT,0008WDAE001,5760,0,5070,N,N,,,9,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4ABH706,ChipMOS,MAT,0008WDAE001,5760,0,5070,N,N,,,9,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4ABH801,ChipMOS,MAT,0008WDAE001,5760,0,5070,N,N,,,9,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4ABH805,ChipMOS,MAT,0008WDAE001,5760,0,5070,N,N,,,9,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4ABH809,ChipMOS,MAT,0008WDAE001,3882,0,5070,N,N,,,9,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4ABJ801,ChipMOS,MAT,0008WDAE001,8640,0,5070,N,N,,,4,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4ABJE01,ChipMOS,MAT,0008WDAE001,8640,0,5070,N,N,,,4,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4ABJF01,ChipMOS,MAT,0008WDAE001,6160,0,5070,N,N,,,5,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4ABJF05,ChipMOS,MAT,0008WDAE001,2252,0,5070,N,N,,,5,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4AWAQ02,ChipMOS,MAT,0008WDAE001,8640,0,5070,N,N,,,3,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4AWAR03,ChipMOS,MAT,0008WDAE001,8640,0,5070,N,N,,,5,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4AWAS02,ChipMOS,MAT,0008WDAE001,8640,0,5070,N,N,,,5,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4AWAT01,ChipMOS,MAT,0008WDAE001,8640,0,5070,N,N,,,5,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4AWAT05,ChipMOS,MAT,0008WDAE001,3122,0,5070,N,N,,,5,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4AWAV01,ChipMOS,MAT,0008WDAE001,8640,0,5070,N,N,,,3,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4AWBP02,ChipMOS,MAT,0008WDAE001,1996,0,5070,N,N,,,2,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4AWBR03,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,N,,,4,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4AWBS03,ChipMOS,MAT,0008WDAE001,1348,0,5070,N,N,,,3,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4AWBU02,ChipMOS,MAT,0008WDAE001,2431,0,5070,N,N,,,2,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4AWBW03,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,N,,,5,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4BUAG02,ChipMOS,MAT,0008WDAE001,4320,0,5070,N,N,,,3,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4BUAJ02,ChipMOS,MAT,0008WDAE001,4800,0,5070,N,N,,,9,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4BUAJ06,ChipMOS,MAT,0008WDAE001,4800,0,5070,N,N,,,9,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4BUAK01,ChipMOS,MAT,0008WDAE001,4800,0,5070,N,N,,,9,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4BUAK05,ChipMOS,MAT,0008WDAE001,4800,0,5070,N,N,,,9,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4BUAK09,ChipMOS,MAT,0008WDAE001,3042,0,5070,N,N,,,9,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4BUAL04,ChipMOS,MAT,0008WDAE001,4800,0,5070,N,N,,,9,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4BUAL08,ChipMOS,MAT,0008WDAE001,4800,0,5070,N,N,,,9,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4BUAM03,ChipMOS,MAT,0008WDAE001,960,0,5070,N,N,,,31,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4BUAM07,ChipMOS,MAT,0008WDAE001,960,0,5070,N,N,,,31,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4BUAM11,ChipMOS,MAT,0008WDAE001,960,0,5070,N,N,,,31,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4BUAM15,ChipMOS,MAT,0008WDAE001,960,0,5070,N,N,,,31,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4BUAM19,ChipMOS,MAT,0008WDAE001,960,0,5070,N,N,,,31,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4BUAM23,ChipMOS,MAT,0008WDAE001,960,0,5070,N,N,,,31,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4BUAM27,ChipMOS,MAT,0008WDAE001,960,0,5070,N,N,,,31,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4BUAM31,ChipMOS,MAT,0008WDAE001,948,0,5070,N,N,,,31,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4BUAZ01,ChipMOS,MAT,0008WDAE001,2400,0,5070,N,N,,,3,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4BUB102,ChipMOS,MAT,0008WDAE001,2400,0,5070,N,N,,,7,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4BUB106,ChipMOS,MAT,0008WDAE001,2400,0,5070,N,N,,,7,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4BUB203,ChipMOS,MAT,0008WDAE001,4320,0,5070,N,N,,,6,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4BUB501,ChipMOS,MAT,0008WDAE001,960,0,5070,N,N,,,31,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4BUB505,ChipMOS,MAT,0008WDAE001,960,0,5070,N,N,,,31,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4BUB509,ChipMOS,MAT,0008WDAE001,960,0,5070,N,N,,,31,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4BUB513,ChipMOS,MAT,0008WDAE001,960,0,5070,N,N,,,31,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4BUB517,ChipMOS,MAT,0008WDAE001,960,0,5070,N,N,,,31,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4BUB521,ChipMOS,MAT,0008WDAE001,960,0,5070,N,N,,,31,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4BUB525,ChipMOS,MAT,0008WDAE001,960,0,5070,N,N,,,31,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4BUB529,ChipMOS,MAT,0008WDAE001,960,0,5070,N,N,,,31,,,EPOXY-MAT,0.0,N,
BGADAE01,PE4CDAA02,ChipMOS,MAT,0008WDAE001,6240,0,5070,N,N,,,5,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5ABA202,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,N,,,7,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5ABA206,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,N,,,7,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5ABA303,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,N,,,7,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5ABA307,ChipMOS,MAT,0008WDAE001,1100,0,5070,N,N,,,7,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5ABA404,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,N,,,8,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5ABA504,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,N,,,9,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5ABA508,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,N,,,9,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5ABA603,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,N,,,5,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5ABA408,ChipMOS,MAT,0008WDAE001,1006,0,5070,N,N,,,8,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5ABC402,ChipMOS,MAT,0008WDAE001,6160,0,5070,N,N,,,9,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5ABC406,ChipMOS,MAT,0008WDAE001,6160,0,5070,N,N,,,9,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5ABD101,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,N,,,3,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5ABD202,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,N,,,8,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5ABD206,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,N,,,8,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5ABD302,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,N,,,8,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5ABD306,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,N,,,8,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5ABD402,ChipMOS,MAT,0008WDAE001,579,0,5070,N,N,,,2,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5ABD601,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,N,,,4,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5ABFE01,ChipMOS,MAT,0008WDAE001,3373,0,5070,N,N,,,1,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5ABJA04,ChipMOS,MAT,0008WDAE001,6160,0,5070,N,N,,,8,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5ABJA08,ChipMOS,MAT,0008WDAE001,295,0,5070,N,N,,,8,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5ABJB04,ChipMOS,MAT,0008WDAE001,6160,0,5070,N,N,,,13,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5ABJB08,ChipMOS,MAT,0008WDAE001,6160,0,5070,N,N,,,13,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5ABJB12,ChipMOS,MAT,0008WDAE001,6160,0,5070,N,N,,,13,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5ABJK01,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,N,,,2,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5ABLM03,ChipMOS,MAT,0008WDAE001,8640,0,5070,N,N,,,8,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5ABLM07,ChipMOS,MAT,0008WDAE001,8640,0,5070,N,N,,,8,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5ABM103,ChipMOS,MAT,0008WDAE001,8640,0,5070,N,N,,,4,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5ABM203,ChipMOS,MAT,0008WDAE001,8640,0,5070,N,N,,,7,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5ABM207,ChipMOS,MAT,0008WDAE001,4727,0,5070,N,N,,,7,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5AWA503,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,N,,,5,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5AWA902,ChipMOS,MAT,0008WDAE001,475,0,5070,N,N,,,2,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5AWAF01,ChipMOS,MAT,0008WDAE001,914,0,5070,N,N,,,1,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5AWAJ01,ChipMOS,MAT,0008WDAE001,810,0,5070,N,N,,,1,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5AWAM01,ChipMOS,MAT,0008WDAE001,1891,0,5070,N,N,,,1,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5AWC302,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,N,,,6,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5AWC306,ChipMOS,MAT,0008WDAE001,1644,0,5070,N,N,,,6,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5AWC502,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,N,,,4,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5AWC602,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,N,,,3,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5AWC802,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,N,,,12,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5AWC806,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,N,,,12,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5AWC810,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,N,,,12,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5AWCU02,ChipMOS,MAT,0008WDAE001,8640,0,5070,N,N,,,3,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5AWE103,ChipMOS,MAT,0008WDAE001,4095,0,5070,N,N,,,3,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5AWE904,ChipMOS,MAT,0008WDAE001,8640,0,5070,N,N,,,11,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5AWE908,ChipMOS,MAT,0008WDAE001,8640,0,5070,N,N,,,11,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5AWEA01,ChipMOS,MAT,0008WDAE001,8640,0,5070,N,N,,,11,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5AWEA05,ChipMOS,MAT,0008WDAE001,8640,0,5070,N,N,,,11,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5AWEA09,ChipMOS,MAT,0008WDAE001,8640,0,5070,N,N,,,11,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5AWEB02,ChipMOS,MAT,0008WDAE001,8640,0,5070,N,N,,,11,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5AWEB06,ChipMOS,MAT,0008WDAE001,8640,0,5070,N,N,,,11,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5AWEB10,ChipMOS,MAT,0008WDAE001,8640,0,5070,N,N,,,11,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5AWEC03,ChipMOS,MAT,0008WDAE001,8640,0,5070,N,N,,,10,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5AWEC07,ChipMOS,MAT,0008WDAE001,8640,0,5070,N,N,,,10,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5AWED01,ChipMOS,MAT,0008WDAE001,8640,0,5070,N,N,,,3,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5AWEN01,ChipMOS,MAT,0008WDAE001,3683,0,5070,N,N,,,1,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5AWES01,ChipMOS,MAT,0008WDAE001,8020,0,5070,N,N,,,1,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5AWEU02,ChipMOS,MAT,0008WDAE001,3454,0,5070,N,N,,,2,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5BUC101,ChipMOS,MAT,0008WDAE001,4320,0,5070,N,N,,,4,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5BUC201,ChipMOS,MAT,0008WDAE001,4160,0,5070,N,N,,,9,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5BUC205,ChipMOS,MAT,0008WDAE001,4160,0,5070,N,N,,,9,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5BUC209,ChipMOS,MAT,0008WDAE001,1978,0,5070,N,N,,,9,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5BUC401,ChipMOS,MAT,0008WDAE001,4000,0,5070,N,N,,,3,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5BUC502,ChipMOS,MAT,0008WDAE001,1903,0,5070,N,N,,,2,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5BUC604,ChipMOS,MAT,0008WDAE001,3811,0,5070,N,N,,,4,,,EPOXY-MAT,0.0,N,
BGADAE01,PE5BUCH01,ChipMOS,MAT,0008WDAE001,8640,0,5070,N,N,,P,4,,,EPOXY-MAT,0.0,N,
