assy_lot,hist_seq,skip_oper,maintain_time,maintain_user,valid_flag,wlot_oper,wlot_lot_number,wlot_crt_dat_al_1,pin_package,wlot_prod,wlot_crt_dat_al_3,wlot_qty_1,wlot_qty_2,wlot_oper,wlot_crte_category,wlot_hold,prod_type,cust_code,package_id,po_no,wlot_mvin_perfmd,wlot_deleted,wlot_actl_mvin_dt,wlot_actl_mvin_tm,wlot_dt_last_trans,wlot_tm_last_trans,assy_issue,bd_id,assy_group,wlot_hold_category,da_type,tape_no,mark_type,test_entity,package_id1,wlot_owner,wb_date,sp_date,pack_date,ship_date,due_date,wafer_size,urgent_code,note_4,heat_block,heat_block_qty,pb_free,sps_status,ship_to,md_no,swr_id,swr_ver,wlot_hold_note,wlot_assy_lot,assy_lot,hist_seq,skip_oper,maintain_time,maintain_user,valid_flag,
	N36BWBU30  ,	2,	2470,	2020/9/10 下午 04:23:21,	WSM       ,	Y,	3720,	N36BWBU30  ,	AKM          ,	WLCSP          ,	000IABW072               ,	WSCE120A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07377-XC2-F4{FT1}{FRM-PP}                       ,	5K2W19                   ,	N,	N,	0,	0,	20200910,	162321,	2020/9/7 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07377-XC2-F4{FT1}{FRM-PP}                       ,	SWR         ,	2020/9/8 上午 12:00:00,	2020/9/9 上午 12:00:00,	2020/9/10 上午 12:00:00,	2020/9/11 上午 12:00:00,	2020/9/11 上午 12:00:00,	8 ,	 E,	 B A A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	20200907002.E  ,	1,	                                   ,	N36BWBU,	N36BWBU30  ,	2,	2470,	2020/9/10 下午 04:23:21,	WSM       ,	Y,
	N36BWBU34  ,	2,	2470,	2020/9/10 下午 11:47:55,	WSM       ,	Y,	3720,	N36BWBU34  ,	AKM          ,	WLCSP          ,	000IABW072               ,	WSCE120A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07377-XC2-F4{FT1}{FRM-PP}                       ,	5K2W19                   ,	N,	N,	0,	0,	20200910,	234755,	2020/9/7 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07377-XC2-F4{FT1}{FRM-PP}                       ,	SWR         ,	2020/9/8 上午 12:00:00,	2020/9/9 上午 12:00:00,	2020/9/10 上午 12:00:00,	2020/9/11 上午 12:00:00,	2020/9/11 上午 12:00:00,	8 ,	 E,	 B A A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	20200907002.E  ,	1,	                                   ,	N36BWBU,	N36BWBU34  ,	2,	2470,	2020/9/10 下午 11:47:55,	WSM       ,	Y,
	N36BWBU38  ,	2,	2470,	2020/9/11 上午 06:41:53,	WSM       ,	Y,	3720,	N36BWBU38  ,	AKM          ,	WLCSP          ,	000IABW072               ,	WSCE120A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07377-XC2-F4{FT1}{FRM-PP}                       ,	5K2W19                   ,	N,	N,	0,	0,	20200911,	64153,	2020/9/7 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07377-XC2-F4{FT1}{FRM-PP}                       ,	SWR         ,	2020/9/8 上午 12:00:00,	2020/9/9 上午 12:00:00,	2020/9/10 上午 12:00:00,	2020/9/11 上午 12:00:00,	2020/9/11 上午 12:00:00,	8 ,	 E,	 B A A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	20200907002.E  ,	1,	                                   ,	N36BWBU,	N36BWBU38  ,	2,	2470,	2020/9/11 上午 06:41:53,	WSM       ,	Y,
	N36BWBU42  ,	2,	2470,	2020/9/11 下午 02:33:31,	WSM       ,	Y,	3720,	N36BWBU42  ,	AKM          ,	WLCSP          ,	000IABW072               ,	WSCE120A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07377-XC2-F4{FT1}{FRM-PP}                       ,	5K2W19                   ,	N,	N,	0,	0,	20200911,	143331,	2020/9/7 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07377-XC2-F4{FT1}{FRM-PP}                       ,	SWR         ,	2020/9/8 上午 12:00:00,	2020/9/9 上午 12:00:00,	2020/9/10 上午 12:00:00,	2020/9/11 上午 12:00:00,	2020/9/11 上午 12:00:00,	8 ,	 E,	 B A A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	20200907002.E  ,	1,	                                   ,	N36BWBU,	N36BWBU42  ,	2,	2470,	2020/9/11 下午 02:33:31,	WSM       ,	Y,
	N36BWBU46  ,	2,	2470,	2020/9/11 下午 10:26:11,	WSM       ,	Y,	3720,	N36BWBU46  ,	AKM          ,	WLCSP          ,	000IABW072               ,	WSCE120A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07377-XC2-F4{FT1}{FRM-PP}                       ,	5K2W19                   ,	N,	N,	0,	0,	20200911,	222610,	2020/9/7 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07377-XC2-F4{FT1}{FRM-PP}                       ,	SWR         ,	2020/9/8 上午 12:00:00,	2020/9/9 上午 12:00:00,	2020/9/10 上午 12:00:00,	2020/9/11 上午 12:00:00,	2020/9/11 上午 12:00:00,	8 ,	 E,	 B A A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	20200907002.E  ,	1,	                                   ,	N36BWBU,	N36BWBU46  ,	2,	2470,	2020/9/11 下午 10:26:11,	WSM       ,	Y,
	N36BWBU50  ,	2,	2470,	2020/9/12 上午 05:04:38,	WSM       ,	Y,	3720,	N36BWBU50  ,	AKM          ,	WLCSP          ,	000IABW072               ,	WSCE120A                                          ,	10000,	0,	3720,	A2,	N,	TSOP  ,	BW,	AK07377-XC2-F4{FT1}{FRM-PP}                       ,	5K2W19                   ,	N,	N,	0,	0,	20200912,	50439,	2020/9/7 上午 12:00:00,	                    ,	,	      ,	M,	                         ,	          ,	               ,	AK07377-XC2-F4{FT1}{FRM-PP}                       ,	SWR         ,	2020/9/8 上午 12:00:00,	2020/9/9 上午 12:00:00,	2020/9/10 上午 12:00:00,	2020/9/11 上午 12:00:00,	2020/9/11 上午 12:00:00,	8 ,	 E,	 B A A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	20200907002.E  ,	1,	                                   ,	N36BWBU,	N36BWBU50  ,	2,	2470,	2020/9/12 上午 05:04:38,	WSM       ,	Y,
	P31BWDE88  ,	2,	2470,	2021/8/1 上午 04:47:46,	WSM       ,	Y,	3720,	P31BWDE88  ,	AKM          ,	WLCSP          ,	000IABW112               ,	WSDS120A                                          ,	8000,	0,	3720,	A2,	Y,	TSOP  ,	BW,	AK09973AUC0-B4{FT1}{FRM-PP}                       ,	5K4321                   ,	N,	N,	0,	0,	20210801,	54141,	2021/7/29 上午 12:00:00,	                    ,	,	CM99  ,	M,	                         ,	          ,	               ,	AK09973AUC0-B4{FT1}{FRM-PP}                       ,	PROD        ,	2021/7/30 上午 12:00:00,	2021/7/31 上午 12:00:00,	2021/8/1 上午 12:00:00,	2021/8/2 上午 12:00:00,	2021/8/2 上午 12:00:00,	8 ,	,	 A C C A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	口袋破損                           ,	P31BWDE,	P31BWDE88  ,	2,	2470,	2021/8/1 上午 04:47:46,	WSM       ,	Y,
	P33BWA411  ,	2,	2470,	2021/8/12 下午 10:22:54,	WSM       ,	Y,	3720,	P33BWA411  ,	AKM          ,	WLCSP          ,	000IABW031               ,	WS99119A                                          ,	10000,	0,	3720,	A2,	Y,	TSOP  ,	BW,	AK09912AUC0-B3{FT1}{DSPP}                         ,	5K4A23                   ,	N,	N,	0,	0,	20210812,	231738,	2021/8/9 上午 12:00:00,	ENG                 ,	,	CM99  ,	M,	                         ,	          ,	               ,	AK09912AUC0-B3{FT1}{DSPP}                         ,	PROD        ,	2021/8/10 上午 12:00:00,	2021/8/11 上午 12:00:00,	2021/8/12 上午 12:00:00,	2021/8/13 上午 12:00:00,	2021/8/13 上午 12:00:00,	8 ,	,	 D B C B                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	卡料                               ,	P33BWA4,	P33BWA411  ,	2,	2470,	2021/8/12 下午 10:22:54,	WSM       ,	Y,
	P33BWDA36  ,	2,	2470,	2021/8/18 上午 07:55:10,	WSM       ,	Y,	3720,	P33BWDA36  ,	AKM          ,	WLCSP          ,	000IABW123               ,	WSDW111A                                          ,	3642,	0,	3720,	A2,	Y,	TSOP  ,	BW,	AK07315DXC2-F4{FT1}{FRM-PP}                       ,	5K4315                   ,	N,	N,	0,	0,	20210902,	13220,	2021/8/15 上午 12:00:00,	                    ,	,	CM99  ,	M,	                         ,	          ,	               ,	AK07315DXC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2021/8/16 上午 12:00:00,	2021/8/17 上午 12:00:00,	2021/8/18 上午 12:00:00,	2021/8/19 上午 12:00:00,	2021/8/19 上午 12:00:00,	8 ,	,	 B C D A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	改機卸下                           ,	P33BWDA,	P33BWDA36  ,	2,	2470,	2021/8/18 上午 07:55:10,	WSM       ,	Y,
	P38BWRA29  ,	2,	2470,	2021/9/26 下午 06:35:18,	WSM       ,	Y,	3720,	P38BWRA29  ,	AKM          ,	WLCSP          ,	000IABW123               ,	WSDW112A                                          ,	10000,	0,	3720,	A2,	Y,	TSOP  ,	BW,	AK07315DXC2-F4{FT1}{FRM-PP}                       ,	5K4315                   ,	N,	N,	0,	0,	20210926,	183552,	2021/9/14 上午 12:00:00,	                    ,	,	CM99  ,	M,	                         ,	          ,	               ,	AK07315DXC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2021/9/15 上午 12:00:00,	2021/9/16 上午 12:00:00,	2021/9/17 上午 12:00:00,	2021/9/18 上午 12:00:00,	2021/9/18 上午 12:00:00,	8 ,	,	 B C D A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	IC翻轉                             ,	P38BWRA,	P38BWRA29  ,	2,	2470,	2021/9/26 下午 06:35:18,	WSM       ,	Y,
	P39BWCF07  ,	2,	2470,	2021/9/30 上午 09:36:33,	WSM       ,	Y,	3720,	P39BWCF07  ,	AKM          ,	WLCSP          ,	000IABW112               ,	WSDS127A                                          ,	8000,	0,	3720,	A2,	Y,	TSOP  ,	BW,	AK09973AUC0-B4{FT1}{FRM-PP}                       ,	5K4627                   ,	N,	N,	0,	0,	20210930,	93705,	2021/9/24 上午 12:00:00,	                    ,	,	CM99  ,	M,	                         ,	          ,	               ,	AK09973AUC0-B4{FT1}{FRM-PP}                       ,	PROD        ,	2021/9/25 上午 12:00:00,	2021/9/26 上午 12:00:00,	2021/9/27 上午 12:00:00,	2021/9/28 上午 12:00:00,	2021/9/28 上午 12:00:00,	8 ,	,	 A C C A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	口袋破損                           ,	P39BWCF,	P39BWCF07  ,	2,	2470,	2021/9/30 上午 09:36:33,	WSM       ,	Y,
	P40BWCE44  ,	2,	2470,	2021/10/5 上午 10:02:46,	WSM       ,	Y,	3720,	P40BWCE44  ,	AKM          ,	WLCSP          ,	000IABW112               ,	WSDS129A                                          ,	8000,	0,	3720,	A2,	Y,	TSOP  ,	BW,	AK09973AUC0-B4{FT1}{FRM-PP}                       ,	5K4627                   ,	N,	N,	0,	0,	20211005,	100330,	2021/9/28 上午 12:00:00,	                    ,	,	CM99  ,	M,	                         ,	          ,	               ,	AK09973AUC0-B4{FT1}{FRM-PP}                       ,	PROD        ,	2021/9/29 上午 12:00:00,	2021/9/30 上午 12:00:00,	2021/10/1 上午 12:00:00,	2021/10/2 上午 12:00:00,	2021/10/2 上午 12:00:00,	8 ,	,	 A C C A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	口袋壓傷                           ,	P40BWCE,	P40BWCE44  ,	2,	2470,	2021/10/5 上午 10:02:46,	WSM       ,	Y,
	P40UKS9    ,	,	2209,	2021/10/1 下午 09:15:19,	S3052     ,	Y,	2003,	P40UKS9    ,	QST          ,	LGA12CBP       ,	012DNUK014               ,	195J                                              ,	9,	175266,	2003,	A2,	N,	TSOP  ,	UK,	QMA7981-HCAAY                                     ,	QST_P_20210930J          ,	N,	N,	0,	0,	20220111,	201247,	2022/1/10 上午 12:00:00,	AUK012DN2003A       ,	,	      ,	M,	                         ,	          ,	               ,	QMA7981-HCAAY                                     ,	PROD        ,	2022/1/14 上午 12:00:00,	2022/1/17 上午 12:00:00,	2022/1/18 上午 12:00:00,	2022/1/18 上午 12:00:00,	2022/1/19 上午 12:00:00,	8 ,	,	 D E A B E                                                                      ,	A0801CB0727         ,	18,	 N,	     ,	UK03    ,	10819740Z2               ,	,	,	                                   ,	P40UKS9,	P40UKS9    ,	,	2209,	2021/10/1 下午 09:15:19,	S3052     ,	Y,
	P40UKSE    ,	,	2209,	2021/10/1 下午 09:18:55,	S3052     ,	Y,	2003,	P40UKSE    ,	QST          ,	LGA12CBP       ,	012DNUK014               ,	195P                                              ,	8,	159099,	2003,	A2,	N,	TSOP  ,	UK,	QMA7981-HCAAY                                     ,	QST_P_20210930P          ,	N,	N,	0,	0,	20220111,	191458,	2022/1/10 上午 12:00:00,	AUK012DN2003A       ,	,	      ,	M,	                         ,	          ,	               ,	QMA7981-HCAAY                                     ,	PROD        ,	2022/1/14 上午 12:00:00,	2022/1/17 上午 12:00:00,	2022/1/18 上午 12:00:00,	2022/1/18 上午 12:00:00,	2022/1/19 上午 12:00:00,	8 ,	,	 D E A B E                                                                      ,	A0801CB0727         ,	18,	 N,	     ,	UK03    ,	10819740Z2               ,	,	,	                                   ,	P40UKSE,	P40UKSE    ,	,	2209,	2021/10/1 下午 09:18:55,	S3052     ,	Y,
	P42BWA912  ,	2,	2470,	2021/10/16 上午 11:26:23,	WSM       ,	Y,	3720,	P42BWA912  ,	AKM          ,	WLCSP          ,	000IABW064               ,	DB98387A                                          ,	347,	0,	3720,	A2,	Y,	TSOP  ,	BW,	C4652P-V{FT1}{DSPP}                               ,	5K4D26                   ,	N,	N,	0,	0,	20211203,	1009,	2021/10/11 上午 12:00:00,	                    ,	,	CM99  ,	M,	                         ,	          ,	               ,	C4652P-V{FT1}{DSPP}                               ,	PROD        ,	2021/10/12 上午 12:00:00,	2021/10/13 上午 12:00:00,	2021/10/14 上午 12:00:00,	2021/10/15 上午 12:00:00,	2021/10/15 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	卡料                               ,	P42BWA9,	P42BWA912  ,	2,	2470,	2021/10/16 上午 11:26:23,	WSM       ,	Y,
	P42BWAX38  ,	2,	2470,	2021/10/16 下午 06:44:07,	WSM       ,	Y,	3720,	P42BWAX38  ,	AKM          ,	WLCSP          ,	000IABW142               ,	WSEE101A                                          ,	10000,	0,	3720,	A2,	Y,	TSOP  ,	BW,	AK07316-XC2-FI{FT1}{FRM-PP}                       ,	5K4D14                   ,	N,	N,	0,	0,	20211016,	184502,	2021/10/12 上午 12:00:00,	                    ,	,	CM99  ,	M,	                         ,	          ,	               ,	AK07316-XC2-FI{FT1}{FRM-PP}                       ,	SWR         ,	2021/10/13 上午 12:00:00,	2021/10/14 上午 12:00:00,	2021/10/15 上午 12:00:00,	2021/10/16 上午 12:00:00,	2021/10/16 上午 12:00:00,	8 ,	 E,	 A C B A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	20210810026.E  ,	1,	黑膠不足                           ,	P42BWAX,	P42BWAX38  ,	2,	2470,	2021/10/16 下午 06:44:07,	WSM       ,	Y,
	P43BWHE26  ,	2,	2470,	2021/10/27 上午 12:14:02,	WSM       ,	Y,	3720,	P43BWHE26  ,	AKM          ,	WLCSP          ,	000IABW123               ,	WSDW113A                                          ,	10000,	0,	3720,	A2,	Y,	TSOP  ,	BW,	AK07315DXC2-F4{FT1}{FRM-PP}                       ,	5K4956                   ,	N,	N,	0,	0,	20211027,	3010,	2021/10/23 上午 12:00:00,	                    ,	,	CM99  ,	M,	                         ,	          ,	               ,	AK07315DXC2-F4{FT1}{FRM-PP}                       ,	PROD        ,	2021/10/24 上午 12:00:00,	2021/10/25 上午 12:00:00,	2021/10/26 上午 12:00:00,	2021/10/27 上午 12:00:00,	2021/10/27 上午 12:00:00,	8 ,	,	 B C D A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	異物                               ,	P43BWHE,	P43BWHE26  ,	2,	2470,	2021/10/27 上午 12:14:02,	WSM       ,	Y,
	P43QRC209  ,	2,	2470,	2021/10/26 下午 09:16:57,	WSM       ,	Y,	3720,	P43QRC209  ,	GigaDevice   ,	WLCSP          ,	000IAQR039               ,	C008135                                           ,	193,	0,	3720,	A2,	Y,	TSOP  ,	QR,	GD25LB128ELIGR-T3{0047}                           ,	211WE-21090064           ,	N,	N,	0,	0,	20220111,	65811,	2021/10/18 上午 12:00:00,	                    ,	,	CM99  ,	M,	                         ,	          ,	               ,	GD25LB128ELIGR-T3{0047}                           ,	PROD        ,	2021/10/19 上午 12:00:00,	2021/10/20 上午 12:00:00,	2021/10/21 上午 12:00:00,	2021/10/22 上午 12:00:00,	2021/10/22 上午 12:00:00,	12,	,	 B B A A A                                                                      ,	                    ,	0,	 N,	     ,	QR99    ,	                         ,	,	,	白膠偏下                           ,	P43QRC2,	P43QRC209  ,	2,	2470,	2021/10/26 下午 09:16:57,	WSM       ,	Y,
	P45BWHE12  ,	2,	2470,	2021/11/17 上午 05:34:07,	WSM       ,	Y,	3720,	P45BWHE12  ,	AKM          ,	WLCSP          ,	000IABW064               ,	DB98400A                                          ,	2000,	0,	3720,	A2,	Y,	TSOP  ,	BW,	C4652P-V{FT1}{DSPP}                               ,	5K4G48                   ,	N,	N,	0,	0,	20211117,	60929,	2021/11/7 上午 12:00:00,	                    ,	,	CM99  ,	M,	                         ,	          ,	               ,	C4652P-V{FT1}{DSPP}                               ,	PROD        ,	2021/11/8 上午 12:00:00,	2021/11/9 上午 12:00:00,	2021/11/10 上午 12:00:00,	2021/11/11 上午 12:00:00,	2021/11/11 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	空包                               ,	P45BWHE,	P45BWHE12  ,	2,	2470,	2021/11/17 上午 05:34:07,	WSM       ,	Y,
	P46BWBX11  ,	2,	2470,	2021/11/15 上午 08:24:31,	WSM       ,	Y,	3720,	P46BWBX11  ,	AKM          ,	WLCSP          ,	000IABW075               ,	DBAG133A                                          ,	3579,	0,	3720,	A2,	Y,	TSOP  ,	BW,	AK4331ECBP-V1{FT1}{DSPP}                          ,	5K4G43                   ,	N,	N,	0,	0,	20211119,	170909,	2021/11/13 上午 12:00:00,	                    ,	,	CM99  ,	M,	                         ,	          ,	               ,	AK4331ECBP-V1{FT1}{DSPP}                          ,	PROD        ,	2021/11/14 上午 12:00:00,	2021/11/15 上午 12:00:00,	2021/11/16 上午 12:00:00,	2021/11/17 上午 12:00:00,	2021/11/17 上午 12:00:00,	8 ,	,	 B B A A                                                                        ,	                    ,	0,	 N,	     ,	BW29    ,	                         ,	,	,	白膠刮傷                           ,	P46BWBX,	P46BWBX11  ,	2,	2470,	2021/11/15 上午 08:24:31,	WSM       ,	Y,
	P46NVKF12  ,	16,	2210,	2021/11/29 下午 03:21:48,	WSM       ,	Y,	2460,	P46NVKF12  ,	PHISON       ,	uSD08AQV-C     ,	0086ANV163               ,	211111100                                         ,	4146,	0,	2460,	A2,	N,	TSOP  ,	NV,	PC51S2910L-00000-01576{OT-BIN22-125UM}            ,	511-211111100            ,	N,	N,	0,	0,	20220112,	24507,	2021/11/24 上午 12:00:00,	ANV0086A1070A       ,	,	      ,	M,	                         ,	          ,	               ,	PC51S2910L-00000-01576{OT-BIN22-125UM}            ,	PROD        ,	2021/11/25 上午 12:00:00,	2021/11/26 上午 12:00:00,	2021/11/27 上午 12:00:00,	2021/11/27 上午 12:00:00,	,	12,	  ,	 C E A B C                                                                      ,	A0803CB1212         ,	50,	Y3,	     ,	NV02    ,	1081E770A1               ,	,	,	                                   ,	P46NVKF,	P46NVKF12  ,	16,	2210,	2021/11/29 下午 03:21:48,	WSM       ,	Y,
	P46NVKG02  ,	16,	2210,	2021/12/1 上午 10:19:03,	WSM       ,	Y,	3708,	P46NVKG02  ,	PHISON       ,	uSD08AQV-C     ,	0086ANV163               ,	211111102                                         ,	15222,	0,	3708,	A2,	Y,	TSOP  ,	NV,	PC51S2910L-00000-01576{OT-BIN22-125UM}            ,	511-211111102            ,	N,	N,	0,	0,	20220103,	190110,	2021/11/24 上午 12:00:00,	ANV0086A1070A       ,	,	EH    ,	M,	                         ,	          ,	               ,	PC51S2910L-00000-01576{OT-BIN22-125UM}            ,	PROD        ,	2021/11/25 上午 12:00:00,	2021/11/26 上午 12:00:00,	2021/11/27 上午 12:00:00,	2021/11/27 上午 12:00:00,	,	12,	  ,	 C E A B C                                                                      ,	A0803CB1212         ,	50,	Y3,	     ,	NV02    ,	1081E770A1               ,	,	,	委外                               ,	P46NVKG,	P46NVKG02  ,	16,	2210,	2021/12/1 上午 10:19:03,	WSM       ,	Y,
	P46NVKG17  ,	16,	2210,	2021/12/2 上午 09:54:49,	WSM       ,	Y,	3708,	P46NVKG17  ,	PHISON       ,	uSD08AQV-C     ,	0086ANV163               ,	211111102                                         ,	12259,	0,	3708,	A2,	Y,	TSOP  ,	NV,	PC51S2910L-00000-01576{OT-BIN22-125UM}            ,	511-211111102            ,	N,	N,	0,	0,	20220106,	91646,	2021/11/24 上午 12:00:00,	ANV0086A1070A       ,	,	EH    ,	M,	                         ,	          ,	               ,	PC51S2910L-00000-01576{OT-BIN22-125UM}            ,	PROD        ,	2021/11/25 上午 12:00:00,	2021/11/26 上午 12:00:00,	2021/11/27 上午 12:00:00,	2021/11/27 上午 12:00:00,	,	12,	  ,	 C E A B C                                                                      ,	A0803CB1212         ,	50,	Y3,	     ,	NV02    ,	1081E770A1               ,	,	,	委外                               ,	P46NVKG,	P46NVKG17  ,	16,	2210,	2021/12/2 上午 09:54:49,	WSM       ,	Y,
	P46UKT3    ,	,	2209,	2021/11/12 上午 10:40:18,	S2774     ,	Y,	2003,	P46UKT3    ,	QST          ,	LGA12CBP       ,	012DNUK014               ,	1B2B                                              ,	6,	116892,	2003,	A2,	N,	TSOP  ,	UK,	QMA7981-HCAAY                                     ,	QST_P_20211111C          ,	N,	N,	0,	0,	20220111,	191116,	2022/1/10 上午 12:00:00,	AUK012DN2003A       ,	,	      ,	M,	                         ,	          ,	               ,	QMA7981-HCAAY                                     ,	PROD        ,	2022/1/14 上午 12:00:00,	2022/1/17 上午 12:00:00,	2022/1/18 上午 12:00:00,	2022/1/18 上午 12:00:00,	2022/1/19 上午 12:00:00,	8 ,	,	 D E A B E                                                                      ,	A0801CB0727         ,	18,	 N,	     ,	UK03    ,	10819740Z2               ,	,	,	                                   ,	P46UKT3,	P46UKT3    ,	,	2209,	2021/11/12 上午 10:40:18,	S2774     ,	Y,
	P46UKT7    ,	,	2209,	2021/11/12 上午 10:41:05,	S2774     ,	Y,	2003,	P46UKT7    ,	QST          ,	LGA12CBP       ,	012DNUK014               ,	1B2D                                              ,	5,	97751,	2003,	A2,	N,	TSOP  ,	UK,	QMA7981-HCAAY                                     ,	QST_P_20211111G          ,	N,	N,	0,	0,	20220111,	191458,	2022/1/11 上午 12:00:00,	AUK012DN2003A       ,	,	      ,	M,	                         ,	          ,	               ,	QMA7981-HCAAY                                     ,	PROD        ,	2022/1/15 上午 12:00:00,	2022/1/18 上午 12:00:00,	2022/1/19 上午 12:00:00,	2022/1/19 上午 12:00:00,	2022/1/20 上午 12:00:00,	8 ,	,	 D E A B E                                                                      ,	A0801CB0727         ,	18,	 N,	     ,	UK03    ,	10819740Z2               ,	,	,	                                   ,	P46UKT7,	P46UKT7    ,	,	2209,	2021/11/12 上午 10:41:05,	S2774     ,	Y,
	P46UKTC    ,	,	2209,	2021/11/12 上午 10:42:02,	S2774     ,	Y,	2003,	P46UKTC    ,	QST          ,	LGA12CBP       ,	012DNUK014               ,	1B2G                                              ,	9,	175178,	2003,	A2,	N,	TSOP  ,	UK,	QMA7981-HCAAY                                     ,	QST_P_20211111M          ,	N,	N,	0,	0,	20220111,	202732,	2022/1/11 上午 12:00:00,	AUK012DN2003A       ,	,	      ,	M,	                         ,	          ,	               ,	QMA7981-HCAAY                                     ,	PROD        ,	2022/1/15 上午 12:00:00,	2022/1/18 上午 12:00:00,	2022/1/19 上午 12:00:00,	2022/1/19 上午 12:00:00,	2022/1/20 上午 12:00:00,	8 ,	,	 D E A B E                                                                      ,	A0801CB0727         ,	18,	 N,	     ,	UK03    ,	10819740Z2               ,	,	,	                                   ,	P46UKTC,	P46UKTC    ,	,	2209,	2021/11/12 上午 10:42:02,	S2774     ,	Y,
	P46UKTG    ,	,	2209,	2021/11/12 上午 10:42:45,	S2774     ,	Y,	2003,	P46UKTG    ,	QST          ,	LGA12CBP       ,	012DNUK014               ,	1B28                                              ,	3,	51342,	2003,	A2,	N,	TSOP  ,	UK,	QMA7981-HCAAY                                     ,	QST_P_20211111Q          ,	N,	N,	0,	0,	20220111,	202050,	2022/1/11 上午 12:00:00,	AUK012DN2003A       ,	,	      ,	M,	                         ,	          ,	               ,	QMA7981-HCAAY                                     ,	PROD        ,	2022/1/15 上午 12:00:00,	2022/1/18 上午 12:00:00,	2022/1/19 上午 12:00:00,	2022/1/19 上午 12:00:00,	2022/1/20 上午 12:00:00,	8 ,	,	 D E A B E                                                                      ,	A0801CB0727         ,	18,	 N,	     ,	UK03    ,	10819740Z2               ,	,	,	                                   ,	P46UKTG,	P46UKTG    ,	,	2209,	2021/11/12 上午 10:42:45,	S2774     ,	Y,
	P47NVL610  ,	16,	2210,	2021/12/2 下午 08:10:38,	WSM       ,	Y,	3708,	P47NVL610  ,	PHISON       ,	uSD08AQV-C     ,	0086ANV163               ,	211119018                                         ,	12930,	0,	3708,	A2,	Y,	TSOP  ,	NV,	PC51S2910L-00000-01576{OT-BIN22-125UM}            ,	511-211119018            ,	N,	N,	0,	0,	20220106,	190137,	2021/11/20 上午 12:00:00,	ANV0086A1070A       ,	,	EH    ,	M,	                         ,	          ,	               ,	PC51S2910L-00000-01576{OT-BIN22-125UM}            ,	PROD        ,	2021/11/21 上午 12:00:00,	2021/11/22 上午 12:00:00,	2021/11/23 上午 12:00:00,	2021/11/23 上午 12:00:00,	,	12,	  ,	 C E A B C                                                                      ,	A0803CB1212         ,	50,	Y3,	     ,	NV02    ,	1081E770A1               ,	,	,	委外                               ,	P47NVL6,	P47NVL610  ,	16,	2210,	2021/12/2 下午 08:10:38,	WSM       ,	Y,
